customer_sk,customer_id,customer_name,customer_segment,marital_status,gender,dob,start_day,end_day,is_current
749,3008,Professor Penny nan Rich,Home Office,Single,Female,1993-02-05,0,,True
750,3011,Prof. Tammy Raynor,Corporate,Single,Female,1994-02-05,0,,True
751,3012,Doctor. Annie Livingston,Corporate,Married,Female,1991-02-05,0,,True
752,3017,Prof. Melvin Benton,Corporate,Single,Female,1993-02-05,0,,True
753,3035,Prof. Tina nan Evans,Home Office,Single,Female,1995-02-05,0,,True
754,3036,Doctor. Edith nan Reynolds,Home Office,Married,Male,1995-02-05,0,,True
755,3041,Dr. Carrie nan Duke,Corporate,Divorced,Male,1990-02-05,0,,True
756,3042,Professor Tara nan Gold,Small Business,Single,Female,1995-02-05,0,,True
757,3045,Prof. Jordan nan Beard,Small Business,Married,Female,1993-02-05,0,,True
758,3046,Doctor. Andrew nan Pearce,Small Business,Married,Male,1995-12-07,0,,True
759,3048,Professor Tracy G Starr,Corporate,Single,Female,1987-12-07,0,,True
760,3053,Dr. Robin Tyler,Corporate,Single,Female,1989-02-05,0,,True
761,3063,Dr. Ann Steele,Consumer,Married,Female,1991-02-05,0,,True
762,3064,Doctor. Clarence Crowder,Consumer,Divorced,Female,1990-02-06,0,,True
763,3067,Dr. Carole Miller,Consumer,Divorced,Male,1989-12-09,0,,True
764,3069,Dr. Tiffany nan Merrill,Consumer,Single,Female,1987-02-05,0,,True
766,3075,Prof. Gordon Brandt,Corporate,Married,Male,1991-12-07,0,,True
767,3076,Professor Peter Hardy,Small Business,Single,Female,1996-12-07,0,,True
768,3077,Prof. Lynne Reid,Small Business,Single,Female,1987-02-05,0,,True
769,3078,Doctor. Kate McKenna,Small Business,Single,Female,1992-02-05,0,,True
770,3079,Dr. Andrew Levine,Small Business,Married,Male,1995-02-05,0,,True
771,3084,Professor Debbie Hsu,Small Business,Widowed,Male,1991-02-05,0,,True
772,3086,Prof. Ted Durham,Consumer,Single,Female,1989-02-05,0,,True
773,3089,Professor Sandy nan Cannon,Corporate,Single,Female,1995-02-05,0,,True
775,3095,Professor Milton Lindsay,Consumer,Single,Female,1989-02-05,0,,True
776,3096,Prof. Mike Howard,Consumer,Single,Female,1996-02-05,0,,True
777,3098,Doctor. Lorraine Boykin,Consumer,Single,Female,1995-02-05,0,,True
778,3100,Professor. Gladys Holloway,Consumer,Married,Male,1991-02-05,0,,True
779,3105,Doctor Lawrence Hester,Home Office,Single,Female,1995-02-05,0,,True
780,3106,Mistress. AleXander nan O'Brien,Home Office,Married,Male,1996-02-05,0,1.0,False
781,3106,Mistress. AlexandeR nan O'Brien,Home Office,Divorced,Male,1996-02-05,1,2.0,False
782,3106,Mr. Alexander nan O'Brien,Home Office,Remarried,Male,1996-02-05,2,,True
783,3113,Dr. Wayne English,Corporate,Single,Female,1991-02-05,0,,True
784,3119,Prof. Jay Hubbard,Corporate,Married,Male,1990-12-07,0,,True
785,3120,Professor. Daniel Christian,Home Office,Widowed,Male,1991-02-07,0,,True
786,3124,Doctor. Neil nan Barbee,Home Office,Single,Female,1998-02-05,0,,True
787,3125,Dr. Guy nan McDonald,Home Office,Married,Male,1993-02-05,0,,True
788,3128,Doctor Cathy Burgess,Small Business,Divorced,Male,1990-02-07,0,,True
789,3132,Professor Anita nan Kang,Corporate,Married,Female,1990-12-09,0,,True
790,3133,Prof. Kristine nan Singleton,Corporate,Single,Female,1995-02-05,0,,True
791,3136,Dr. Lee Hancock,Consumer,Single,Female,1988-12-07,0,,True
792,3137,Mr. Alison Sharp,Corporate,Married,Male,1998-02-05,0,,True
793,3138,Prof. Herbert Donnelly Swanson,Corporate,Married,Male,1992-02-05,0,,True
794,3139,Doctor. David Powell,Home Office,Widowed,Male,1989-12-10,0,,True
795,3141,Doctor. Jerome nan McIntosh,Consumer,Married,Male,1992-02-05,0,,True
796,3143,Dr. Neil nan Song,Consumer,Single,Female,1990-02-05,0,,True
797,3146,Professor Maureen nan Stout,Corporate,Single,Female,1995-02-05,0,,True
798,3148,Dr. Leroy Field,Corporate,Single,Female,1990-12-07,0,,True
799,3149,Doctor. Harriet Moore,Corporate,Married,Male,1988-12-07,0,,True
801,3154,Dr. Faye Manning,Corporate,Married,Male,1992-02-05,0,,True
802,3155,Prof. Julian Keith Mayer,Consumer,Married,Female,1996-02-05,0,,True
804,3167,Professor. Ray Silverman,Corporate,Single,Female,1988-02-05,0,,True
805,3169,Doctor Janice Boswell,Small Business,Married,Male,1990-02-05,0,,True
806,3170,Dr. Lawrence Haas,Corporate,Single,Female,1992-02-05,0,,True
807,3176,Prof. Jackie McCullough,Consumer,Married,Male,1991-02-05,0,,True
808,3177,Professor. Laurie Petty,Consumer,Single,Female,1990-02-05,0,,True
809,3179,Prof. Marie nan Pittman,Corporate,Single,Female,1995-02-05,0,,True
811,3187,Doctor Sidney Gilliam,Small Business,Single,Female,1994-12-07,0,,True
812,3191,Doctor. Jenny nan Hawkins,Corporate,Married,Male,1990-02-05,0,,True
813,3194,Dr. Angela Rose,Consumer,Married,Female,1991-02-05,0,,True
814,3196,Prof. Rick Foster Hawkins,Home Office,Single,Female,1988-02-05,0,,True
815,3197,Dr. Wallace nan Pugh,Home Office,Single,Female,1988-02-05,0,,True
816,3205,Professor Alvin Mullins,Consumer,Married,Male,1995-02-05,0,,True
817,3206,Dr. Dana Rankin,Consumer,Widowed,Male,1991-02-05,0,,True
818,3209,Doctor. Elsie Floyd,Corporate,Married,Male,1993-02-05,0,,True
819,3211,Professor Jonathan nan Crabtree,Corporate,Married,Female,1992-02-05,0,,True
821,3221,Prof. Sean Pugh,Corporate,Single,Female,1990-02-05,0,,True
822,3222,Professor. Diane Lu,Corporate,Widowed,Male,1992-02-05,0,,True
823,3224,Doctor Claudia White,Small Business,Divorced,Female,1990-12-08,0,,True
824,3225,Dr. Robyn Crawford,Small Business,Single,Female,1990-02-05,0,,True
825,3226,Prof. Arthur Gold,Small Business,Married,Male,1992-02-05,0,,True
826,3229,Prof. Sharon nan Kessler,Small Business,Single,Female,1990-02-05,0,,True
827,3230,Doctor. Monica nan Stuart,Small Business,Single,Female,1992-02-05,0,,True
828,3238,Prof. Kathleen P Bloom,Corporate,Single,Female,1990-02-05,0,,True
829,3243,Dr. Marlene Phillips,Small Business,Single,Female,1986-02-05,0,,True
830,3246,Professor Wanda Harris,Small Business,Single,Female,1995-02-05,0,,True
831,3248,Professor. Earl Donnelly,Small Business,Married,Male,1991-02-08,0,,True
832,3249,Prof. Nicole Goldstein,Corporate,Single,Female,1987-02-05,0,,True
833,3251,Doctor. Peter Brooks,Corporate,Single,Female,1996-02-05,0,,True
834,3252,Dr. Milton Harrell,Corporate,Single,Female,1988-02-05,0,,True
835,3255,Doctor Maureen Whitley,Home Office,Single,Female,1996-02-05,0,,True
836,3257,Professor Sharon Marcus,Consumer,Single,Female,1988-12-07,0,,True
837,3258,Dr. Gretchen Best Wilkins,Consumer,Married,Male,1991-02-05,0,,True
838,3261,Dr. Steven nan Long,Consumer,Single,Female,1996-12-07,0,,True
839,3264,Doctor. Becky Puckett,Corporate,Single,Male,1993-02-09,0,,True
840,3266,Professor Edgar Kumar,Corporate,Married,Male,1989-12-07,0,,True
841,3269,Prof. Billie Stern,Corporate,Single,Female,1990-02-06,0,,True
843,3275,Prof. Tamara Dickinson,Small Business,Single,Female,1993-02-05,0,,True
844,3279,Dr. Ricky Allred,Home Office,Single,Female,1993-02-05,0,,True
845,3283,Prof. William Woodard,Corporate,Single,Female,1998-02-05,0,,True
846,3284,Professor. Michael Shaffer,Corporate,Single,Female,1991-12-07,0,,True
847,3285,Doctor Ricky Garner,Consumer,Single,Female,1995-02-05,0,,True
848,3287,Professor Mary Norman,Small Business,Single,Female,1997-02-05,0,,True
851,3303,Dr. Carole Creech,Home Office,Divorced,Male,1990-02-06,0,,True
852,3306,Doctor. Claire Warren,Small Business,Divorced,Female,1990-02-07,0,,True
853,3307,Dr. Edwin Blackburn,Small Business,Married,Male,1992-02-05,0,,True
854,3309,Professor Edwin Chung,Small Business,Married,Male,1992-12-07,0,,True
855,3310,Prof. Tiffany Grossman Hardin,Small Business,Single,Female,1997-02-05,0,,True
856,3311,Doctor. Jackie Flynn,Small Business,Married,Male,1992-02-05,0,,True
857,3314,Dr. Billy Hale,Small Business,Single,Female,1989-12-09,0,,True
858,3319,Prof. Marlene Davidson,Small Business,Single,Female,1995-02-05,0,,True
860,3320,Mrs. Alicia Maynard,Small Business,Married,Female,1997-02-05,0,2.0,False
861,3320,Mrs. Alicia Maynard,Small Business,Married,Female,1998-02-05,2,,True
862,3324,Dr. Leslie Jacobson,Consumer,Single,Female,1994-02-05,0,,True
863,3325,Doctor. Diane Barr,Consumer,Widowed,Male,1992-02-05,0,,True
864,3327,Professor Bob nan Gibson,Small Business,Single,Male,1990-02-05,0,,True
865,3331,Dr. Elisabeth Shaw,Corporate,Married,Male,1992-02-05,0,,True
866,3338,Prof. Constance Robertson,Consumer,Divorced,Female,1992-02-06,0,,True
867,3339,Professor. Lester Copeland,Consumer,Single,Female,1987-02-05,0,,True
868,3340,Prof. Phillip Blum,Consumer,Single,Female,1989-02-05,0,,True
869,3342,Professor Paul Tate,Home Office,Single,Female,1988-12-07,0,,True
870,3344,Prof. Jim nan Hinson,Home Office,Married,Male,1991-12-07,0,,True
871,3347,Doctor Carrie McIntosh,Consumer,Divorced,Male,1991-02-05,0,,True
872,3350,Professor Amy York,Small Business,Married,Female,1992-02-06,0,,True
873,3351,Dr. Nathan Wyatt,Small Business,Single,Female,1990-02-05,0,,True
874,3354,Doctor. Sara Faulkner,Corporate,Single,Female,1993-02-05,0,,True
875,3355,Prof. Glenda Simon,Corporate,Married,Male,1993-02-05,0,,True
876,3356,Professor Richard Tan,Corporate,Single,Female,1999-02-05,0,,True
877,3359,Doctor. Jeffrey nan Cheng,Home Office,Married,Male,1991-02-05,0,,True
879,3360,Dr. Daniel nan Huff,Home Office,Widowed,Male,1991-02-08,0,,True
880,3361,Professor Oscar nan Kenney,Home Office,Single,Female,1993-02-05,0,,True
881,3366,Prof. Dana Boyle,Home Office,Widowed,Male,1990-02-05,0,,True
882,3367,Doctor. Renee McKenzie,Home Office,Single,Female,1997-02-05,0,,True
883,3369,Dr. Stacy Byrne,Home Office,Single,Female,1995-02-05,0,,True
884,3374,Professor Jamie Ward,Home Office,Married,Male,1993-02-05,0,,True
885,3379,Dr. Annette McIntyre,Home Office,Married,Female,1990-02-05,0,,True
886,3380,Prof. Eva Decker,Home Office,Married,Male,1990-12-07,0,,True
887,3381,Professor. Christopher Norton Patterson,Home Office,Divorced,Female,1990-02-05,0,,True
888,3385,Prof. Daniel Richmond,Corporate,Widowed,Male,1990-02-05,0,,True
889,3386,Doctor. Carmen Elmore,Corporate,Divorced,Male,1989-12-07,0,,True
890,3388,Mr. Aaron Shaffer,Corporate,Married,Male,1997-02-05,0,1.0,False
891,3388,Mr. Aaron SHAFFER,Corporate,Divorced,Male,1997-02-05,1,2.0,False
892,3388,Mr. Aaron Shaffer,Corporate,Remarried,Male,1997-02-05,2,,True
893,3393,Doctor. Irene Murphy,Consumer,Married,Male,1992-02-05,0,,True
894,3397,Prof. Andrea nan Shaw,Small Business,Married,Male,1993-02-05,0,,True
895,3399,Doctor. Marvin nan Reid,Small Business,Single,Female,1993-02-05,0,,True
898,3400,Dr. Florence Gold,Small Business,Married,Male,1989-12-07,0,,True
899,3403,Prof. Tammy Buckley,Consumer,Single,Female,1987-12-07,0,,True
903,3456,Mr. Sathish Santhanam,Small Business,Married,Female,1997-02-05,1,,True
939,4567,Mrs. Gayathri Ekabaram,Small Business,Married,Female,1997-02-05,2,,True
978,5678,Mr. Gaurav nan Singh,Corporate,Married,Male,1998-02-05,1,,True
1031,6789,Mr. Atul Kumar Pandey,Corporate,Married,Male,1998-02-05,2,,True
1153,9999,Mr Debadatta Mohanty,Corporate,Married,Male,1981-10-01,1,,True
1107,88888,Mr. Vijayakumar Sundarasamy,Corporate,Married,Male,1980-10-01,2,,True
