Customer ID,Customer Name,Customer_Segment,Maritial_Status,Gender,DOB,Effective_Start_Dt,Effective_End_Dt,Policy_Type_Id,Policy_Type,Policy_Type_Desc,Policy_Id,Policy_Name,Premium_Amt,Policy_Term,Policy_Start_Dt,Policy_End_Dt,Next_Premium_Dt,Actual_Premium_Paid_Dt,Country,Region,State or Province,City,Postal Code,Total_Policy_Amt,Premium_Amt_Paid_TillDate
2124,Professor. Paige Powers,Corporate,Single,Female,1986-12-07,2003-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2124,HSB_Auto_98765,2000,Monthly,2003-12-31,2026-12-27,2007-01-31,2007-03-02,U.S.A,South,Arkansas,West Memphis,72301,200000,72000
2620,Professor. Phyllis Little,Corporate,Single,Female,1994-02-05,2011-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2620,HSB_Lifeclaim_13579,5000,Quarterly,2011-01-01,2033-12-27,2014-04-01,2014-04-11,United States Of America,South,Tennessee,Bartlett,38134,500000,60000
3167,Professor. Ray Silverman,Corporate,Single,Female,1988-02-05,2004-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3167,HSB_Lifeclaim_13579,5000,Quarterly,2004-12-31,2027-12-27,2008-03-31,2008-04-10,U.S.A,South,Florida,Ponte Vedra Beach,32004,500000,60000
2468,Professor. Rhonda Stein,Corporate,Single,Female,1991-02-05,2010-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2468,HSB_Jewel_02468,60000,Half Yearly,2010-12-30,2030-12-27,2011-06-30,2011-07-20,U.S,South,North Carolina,Salisbury,28144,400000,60000
1767,Professor. Robert Rollins,Home Office,Single,Female,1994-02-05,2013-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1767,HSB_Jewel_02468,60000,Half Yearly,2013-12-30,2033-12-27,2014-06-30,2014-07-20,U.S.A,South,Georgia,Newnan,30265,400000,60000
1702,Professor. Sandra Berry,Home Office,Single,Female,1990-02-05,2007-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1702,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-01,2029-12-27,2010-04-01,2010-04-11,U.S.A,South,Mississippi,Meridian,39301,500000,60000
2419,Professor. Sandra Faulkner,Consumer,Single,Female,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2419,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,United States Of America,South,Virginia,Portsmouth,23701,500000,60000
1178,Professor. Sandy Hunt,Consumer,Single,Female,1988-12-07,2005-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1178,HSB_Auto_98765,2000,Monthly,2005-12-31,2028-12-27,2009-01-31,2009-03-02,U.S.A,South,Florida,Altamonte Springs,32701,200000,72000
1553,Professor. Tara Powers Underwood,Small Business,Single,Female,1996-02-05,2012-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1553,HSB_Lifeclaim_13579,5000,Quarterly,2012-12-31,2035-12-27,2016-03-31,2016-04-10,United States Of America,South,Mississippi,Greenville,38701,500000,60000
2394,Professor. Tina Monroe,Corporate,Single,Female,1997-02-05,2014-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2394,HSB_Lifeclaim_13579,5000,Quarterly,2014-01-01,2036-12-27,2017-04-01,2017-04-11,U.S,South,Georgia,Sandy Springs,30328,500000,60000
2847,Professor. Vanessa Day,Corporate,Single,Female,1993-02-05,2010-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2847,HSB_Lifeclaim_13579,5000,Quarterly,2010-01-01,2032-12-27,2013-04-01,2013-04-11,U.S,South,Tennessee,Collierville,38017,500000,60000
1559,Professor. Zachary Maynard,Consumer,Single,Female,1997-12-07,2014-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1559,HSB_Auto_98765,2000,Monthly,2014-12-31,2037-12-27,2018-01-31,2018-03-02,U.S.A,South,Virginia,Blacksburg,24060,200000,72000
1627,Mr. Aaron Day,Corporate,Married,Male,1997-02-14,2008-01-01,,19182.0,WholeLife,Remain in force for the insured's entire lifetime,19182_697,HSB_WholeLife_22468,60000,Half Yearly,2011-06-29,2112-01-01,2012-06-29,2012-07-19,US,South,North Carolina,Wilmington,28403,400000,120000
1814,Mr. Albert Tyson,Home Office,Divorced,Male,1997-02-05,2011-06-29,,19183.0,Endowment,Pay a lump sum on its maturity or on death.,19183_674,HSB_Endowment_19183,5000,Quarterly,2010-01-01,2112-01-01,2013-04-01,2013-04-11,U.S,South,Arkansas,Van Buren,72956,500000,60000
2062,Mr. Alfred Singh,Corporate,Remarried,Male,1997-12-07,2008-01-01,,19186.0,UnitLinked,Market-linked product that aggregates the very best of investment and insurance,19186_597,HSB_UnitLinked_19186,5000,Quarterly,2008-12-31,2037-12-27,2012-03-31,2012-04-10,United States,South,North Carolina,Charlotte,28206,500000,60000
3320,Mrs. Alicia Maynard,Small Business,Married,Female,1997-02-05,2008-12-31,,19187.0,AnnuityPlan,Income stream for retirees,19187_2108,HSB_AnnuityPlan_19187,5000,Quarterly,2010-01-01,2037-12-27,2013-04-01,2013-04-11,United States Of America,South,North Carolina,Charlotte,28206,500000,60000
3456,Mr. Sathish Santhanam,Small Business,Married,Female,1997-02-05,2013-01-31,,19187.0,AnnuityPlan,Income stream for retirees,19187_2108,HSB_AnnuityPlan_19187,5000,Quarterly,2010-01-01,2037-12-27,2013-04-01,2013-04-11,United States Of America,South,North Carolina,Charlotte,28206,500000,60000
1627,Mr. Aaron Day,Corporate,Divorced,Male,1997-02-14,2008-01-01,,19183.0,Endowment,Pay a lump sum on its maturity or on death.,19183_674,HSB_Endowment_19183,5000,Quarterly,2010-01-01,2112-01-01,2013-04-01,2013-04-11,US,South,Arkansas,Van Buren,72956,500000,60000
1814,Mr. Albert Tyson,Home Office,Remarried,Male,1997-02-05,2011-06-29,,19184.0,Moneyback,The insured person gets a percentage of sum assured at regular intervals,19184_188,HSB_Moneyback_19184,5000,Quarterly,2011-01-01,2036-12-27,2014-04-01,2014-04-11,U.S,South,Florida,Seminole,33772,500000,60000
2062,Mr. Alfred Singh,Corporate,Single,Male,1997-12-07,2008-01-01,,19187.0,AnnuityPlan,Income stream for retirees,19187_2108,HSB_AnnuityPlan_19187,5000,Quarterly,2010-01-01,2037-12-27,2013-04-01,2013-04-11,United States,South,North Carolina,Charlotte,28206,500000,60000
3320,Mrs. Alicia Maynard,Small Business,Married,Female,1998-02-05,2008-12-31,,19182.0,WholeLife,Remain in force for the insured's entire lifetime,19182_697,HSB_WholeLife_22468,60000,Half Yearly,2013-01-04,2112-01-01,2014-01-04,2014-01-09,United States,South,North Carolina,Wilmington,28403,400000,120000
3456,Mr. Sathish Santhanam,Small Business,Married,Female,1997-02-05,2013-01-31,,19187.0,AnnuityPlan,Income stream for retirees,19187_2108,HSB_AnnuityPlan_19187,5000,Quarterly,2010-01-01,2037-12-27,2013-04-01,2013-04-11,United States Of America,South,North Carolina,Charlotte,28206,500000,60000
4567,Mrs. Gayathri Ekabaram,Small Business,Married,Female,1997-02-05,2013-01-31,,19187.0,AnnuityPlan,Income stream for retirees,19187_2108,HSB_AnnuityPlan_19187,5000,Quarterly,2010-01-01,2037-12-27,2013-04-01,2013-04-11,United States Of America,South,North Carolina,Charlotte,28206,500000,60000
2638,Doctor. ALICIA WoOd ShaH,Consumer,Married,Female,1998-02-05,2017-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2638,HSB_Jewel_02468,60000,Half Yearly,2017-12-30,2037-12-27,2018-06-30,2018-07-20,U.S.A,West,Idaho,Boise,83704,400000,60000
2745,Doctor. Arnold GAY,Corporate,Married,Male,1992-12-09,2010-01-02,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2745,HSB_Auto_98765,2000,Monthly,2010-01-02,2032-12-29,2013-02-02,,US,West,Arizona,Chandler,85224,200000,72000
357,Doctor. bArBAra McNamara,Corporate,Single,Female,1992-12-08,2010-01-01,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_357,HSB_Auto_98765,2000,Monthly,2010-01-01,2032-12-28,2013-02-01,,U.S.A,West,Arizona,Kingman,86401,200000,72000
3264,Doctor. Becky Puckett,Corporate,Single,Male,1993-02-09,2010-01-05,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3264,HSB_Lifeclaim_13579,5000,Quarterly,2010-01-05,2032-12-31,2013-04-05,2013-04-15,U.S.A,West,California,Eureka,95501,500000,60000
617,Doctor. brett sCHultz,Consumer,Single,Male,1990-02-05,2007-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_617,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-01,2029-12-27,2010-04-01,2010-04-11,U.S,West,Colorado,Pueblo,81001,500000,60000
1391,Doctor. Carolyn Greer,Small Business,Single,Male,1990-02-05,2007-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1391,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-01,2029-12-27,2010-04-01,2010-04-11,U.S,West,California,Sunnyvale,94086,500000,60000
2803,Doctor. Catherine Dorsey Burnett,Small Business,Divorced,Male,1990-02-05,2007-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2803,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-01,2029-12-27,2010-04-01,2010-04-11,United States Of America,West,California,East Los Angeles,90022,500000,60000
820,Doctor. Catherine Mullins,Small Business,Single,Male,1990-02-06,2007-01-02,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_820,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-02,2029-12-28,2010-04-02,2010-04-12,United States Of America,West,Washington,Walla Walla,99362,500000,60000
3064,Doctor. Clarence Crowder,Consumer,Divorced,Female,1990-02-06,2007-01-02,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3064,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-02,2029-12-28,2010-04-02,2010-04-12,US,West,Washington,Lacey,98503,500000,60000
2355,Doctor. Clyde Burnett,Consumer,Single,Female,1989-12-07,2006-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_2355,HSB_Auto_98765,2000,Monthly,2006-12-31,2029-12-27,2010-01-31,,U.S,West,California,Coachella,92236,200000,72000
1723,Doctor. Constance Flowers,Corporate,Single,Female,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1723,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,United States,West,California,San Diego,92037,500000,60000
1989,Doctor. David Weaver,Home Office,Single,Male,1993-02-05,2010-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1989,HSB_Lifeclaim_13579,5000,Quarterly,2010-01-01,2032-12-27,2013-04-01,2013-04-11,United States Of America,West,Utah,Holladay,84117,500000,60000
549,Doctor. Dennis Boykin Townsend,Corporate,Single,Male,1990-02-06,2007-01-02,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_549,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-02,2029-12-28,2010-04-02,2010-04-12,United States,West,New Mexico,Roswell,88201,500000,60000
3325,Doctor. Diane Barr,Consumer,Widowed,Male,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3325,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,U.S,West,Oregon,Coos Bay,97420,500000,60000
922,Doctor. Dolores Abrams,Small Business,Single,Male,1992-02-06,2011-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_922,HSB_Jewel_02468,60000,Half Yearly,2011-12-30,2031-12-28,2012-06-30,2012-07-20,U.S,West,California,Rancho Cucamonga,91730,400000,60000
1189,Doctor. Dwight Stephenson,Consumer,Single,Male,1990-12-07,2007-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1189,HSB_Auto_98765,2000,Monthly,2007-12-31,2030-12-27,2011-01-31,,US,West,California,Huntington Beach,92646,200000,72000
1374,Doctor. Earl Buck,Home Office,Single,Male,1991-02-07,2008-01-03,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1374,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-03,2030-12-29,2011-04-03,2011-04-13,U.S.A,West,California,Stockton,95207,500000,60000
485,Doctor. Edward Leonard,Corporate,Single,Male,1989-02-05,2006-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_485,HSB_Lifeclaim_13579,5000,Quarterly,2006-01-01,2028-12-27,2009-04-01,2009-04-11,US,West,California,Fresno,93727,500000,60000
259,Doctor. Edward Pugh,Consumer,Single,Male,1991-02-05,2008-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_259,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-01,2030-12-27,2011-04-01,2011-04-11,United States Of America,West,New Mexico,Santa Fe,87505,500000,60000
880,Doctor. Ellen Beck,Small Business,Single,Male,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_880,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,U.S.A,West,Arizona,Scottsdale,85254,500000,60000
3209,Doctor. Elsie Floyd,Corporate,Married,Male,1993-02-05,2012-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_3209,HSB_Jewel_02468,60000,Half Yearly,2012-12-30,2032-12-27,2013-06-30,2013-07-20,United States,West,California,Beverly Hills,90210,400000,60000
949,Doctor. Ernest Oh,Consumer,Single,Male,1991-02-05,2008-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_949,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-01,2030-12-27,2011-04-01,2011-04-11,US,West,California,Los Angeles,90049,500000,60000
993,Doctor. Gail Currin,Small Business,Single,Male,1993-02-05,2010-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_993,HSB_Lifeclaim_13579,5000,Quarterly,2010-01-01,2032-12-27,2013-04-01,2013-04-11,United States Of America,West,California,Oxnard,93030,500000,60000
308,Doctor. Glen Caldwell,Small Business,Single,Male,1992-02-05,2011-12-29,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_308,HSB_Jewel_02468,60000,Half Yearly,2011-12-29,2031-12-27,2012-06-29,2012-07-19,United States,West,Washington,Seattle,98115,400000,60000
1425,Doctor. Gregory Crane,Small Business,Single,Male,1989-02-05,2008-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1425,HSB_Jewel_02468,60000,Half Yearly,2008-12-30,2028-12-27,2009-06-30,2009-07-20,US,West,Colorado,Fort Collins,80525,400000,60000
1280,Doctor. Harold Albright,Corporate,Single,Male,1991-02-05,2008-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1280,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-01,2030-12-27,2011-04-01,2011-04-11,United States Of America,West,Washington,Seattle,98119,500000,60000
3149,Doctor. Harriet Moore,Corporate,Married,Male,1988-12-07,2005-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_3149,HSB_Auto_98765,2000,Monthly,2005-12-31,2028-12-27,2009-01-31,,United States Of America,West,Idaho,Rexburg,83440,200000,72000
851,Doctor. Helen H Heller,Corporate,Single,Male,1994-02-05,2011-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_851,HSB_Lifeclaim_13579,5000,Quarterly,2011-01-01,2033-12-27,2014-04-01,2014-04-11,United States,West,California,Hacienda Heights,91745,500000,60000
3393,Doctor. Irene Murphy,Consumer,Married,Male,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3393,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,United States Of America,West,Washington,Pullman,99163,500000,60000
699,Doctor. Jenny Gold,Consumer,Single,Male,1998-02-05,2015-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_699,HSB_Lifeclaim_13579,5000,Quarterly,2015-01-01,2037-12-27,2018-04-01,2018-04-11,United States,West,California,Los Angeles,90041,500000,60000
1609,Doctor. Jerry Ennis,Consumer,Single,Male,1992-02-05,2008-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1609,HSB_Lifeclaim_13579,5000,Quarterly,2008-12-31,2031-12-27,2012-03-31,2012-04-10,United States Of America,West,California,Sacramento,95823,500000,60000
744,Doctor. Joy Maxwell,Consumer,Single,Female,1993-02-05,2012-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_744,HSB_Jewel_02468,60000,Half Yearly,2012-12-30,2032-12-27,2013-06-30,2013-07-20,U.S.A,West,Arizona,Oro Valley,85737,400000,60000
451,Doctor. Joyce Murray,Home Office,Single,Female,1994-02-05,2011-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_451,HSB_Lifeclaim_13579,5000,Quarterly,2011-01-01,2033-12-27,2014-04-01,2014-04-11,U.S,West,California,Los Altos,94024,500000,60000
1956,Doctor. Justin Frank,Consumer,Single,Female,1995-02-05,2014-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1956,HSB_Jewel_02468,60000,Half Yearly,2014-12-30,2034-12-27,2015-06-30,2015-07-20,US,West,Colorado,Louisville,80027,400000,60000
570,Doctor. Katharine Bass,Consumer,Single,Female,1995-02-05,2014-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_570,HSB_Jewel_02468,60000,Half Yearly,2014-12-30,2034-12-27,2015-06-30,2015-07-20,U.S.A,West,Nevada,Henderson,89015,400000,60000
1054,Doctor. Keith R Atkinson,Corporate,Single,Female,1994-02-05,2013-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1054,HSB_Jewel_02468,60000,Half Yearly,2013-12-30,2033-12-27,2014-06-30,2014-07-20,United States,West,Arizona,Surprise,85374,400000,60000
680,Doctor. Laurence Poe,Corporate,Single,Female,1991-02-05,2010-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_680,HSB_Jewel_02468,60000,Half Yearly,2010-12-30,2030-12-27,2011-06-30,2011-07-20,United States Of America,West,Washington,Spokane,99207,400000,60000
1782,Doctor. Lawrence Dennis,Home Office,Single,Female,1991-02-05,2008-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1782,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-01,2030-12-27,2011-04-01,2011-04-11,U.S.A,West,California,San Clemente,92672,500000,60000
2962,Doctor. Leonard Strauss,Consumer,Single,Female,1989-02-05,2006-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2962,HSB_Lifeclaim_13579,5000,Quarterly,2006-01-01,2028-12-27,2009-04-01,2009-04-11,U.S.A,West,Colorado,Louisville,80027,500000,60000
2037,Doctor. Lynda Herman,Small Business,Single,Female,1988-02-05,2007-12-29,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2037,HSB_Jewel_02468,60000,Half Yearly,2007-12-29,2027-12-27,2008-06-29,2008-07-19,United States,West,Montana,Bozeman,59715,400000,60000
2495,Doctor. Maria Block,Consumer,Single,Female,1995-02-05,2012-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2495,HSB_Lifeclaim_13579,5000,Quarterly,2012-01-01,2034-12-27,2015-04-01,2015-04-11,United States Of America,West,Wyoming,Rock Springs,82901,500000,60000
2141,Doctor. Molly Webster,Home Office,Single,Female,1996-02-05,2012-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2141,HSB_Lifeclaim_13579,5000,Quarterly,2012-12-31,2035-12-27,2016-03-31,2016-04-10,U.S.A,West,Colorado,Durango,81301,500000,60000
640,Doctor. Neal Wolfe,Consumer,Single,Female,1995-02-05,2014-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_640,HSB_Jewel_02468,60000,Half Yearly,2014-12-30,2034-12-27,2015-06-30,2015-07-20,US,West,Washington,Seattle,98119,400000,60000
757,Doctor. Neil Hogan,Home Office,Single,Female,1986-02-05,2003-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_757,HSB_Lifeclaim_13579,5000,Quarterly,2003-01-01,2025-12-27,2006-04-01,2006-04-11,U.S,West,Oregon,Tualatin,97062,500000,60000
1869,Doctor. Roberta Daniel,Consumer,Single,Female,1994-12-07,2011-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1869,HSB_Auto_98765,2000,Monthly,2011-12-31,2034-12-27,2015-01-31,,U.S,West,New Mexico,Alamogordo,88310,200000,72000
1117,Doctor. Samantha Koch,Home Office,Single,Female,1996-02-05,2012-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_1117,HSB_Lifeclaim_13579,5000,Quarterly,2012-12-31,2035-12-27,2016-03-31,2016-04-10,U.S.A,West,Arizona,Tucson,85705,500000,60000
3354,Doctor. Sara Faulkner,Corporate,Single,Female,1993-02-05,2010-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3354,HSB_Lifeclaim_13579,5000,Quarterly,2010-01-01,2032-12-27,2013-04-01,2013-04-11,US,West,California,Calexico,92231,500000,60000
782,Doctor. Sarah N Becker,Small Business,Single,Female,1995-02-05,2012-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_782,HSB_Lifeclaim_13579,5000,Quarterly,2012-01-01,2034-12-27,2015-04-01,2015-04-11,US,West,California,Whittier,90604,500000,60000
236,Doctor. Shawn McIntyre,Corporate,Single,Female,1992-02-05,2011-12-29,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_236,HSB_Jewel_02468,60000,Half Yearly,2011-12-29,2031-12-27,2012-06-29,2012-07-19,US,West,Colorado,Louisville,80027,400000,60000
1307,Doctor. Teresa Hill,Small Business,Single,Female,1992-02-05,2011-12-29,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_1307,HSB_Jewel_02468,60000,Half Yearly,2011-12-29,2031-12-27,2012-06-29,2012-07-19,United States,West,Oregon,Coos Bay,97420,400000,60000
3006,Doctor. Thomas Spence,Corporate,Single,Female,1996-02-05,2012-12-31,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3006,HSB_Lifeclaim_13579,5000,Quarterly,2012-12-31,2035-12-27,2016-03-31,2016-04-10,U.S,West,Idaho,Idaho Falls,83402,500000,60000
2431,Doctor. Troy Cassidy,Consumer,Single,Female,1994-02-05,2011-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2431,HSB_Lifeclaim_13579,5000,Quarterly,2011-01-01,2033-12-27,2014-04-01,2014-04-11,US,West,California,Los Angeles,90004,500000,60000
2855,Doctor. Vicki Womble,Consumer,Single,Female,1989-02-05,2008-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_2855,HSB_Jewel_02468,60000,Half Yearly,2008-12-30,2028-12-27,2009-06-30,2009-07-20,United States,West,Washington,Des Moines,98198,400000,60000
2548,Doctor. Wayne Bass,Small Business,Single,Female,1990-02-05,2007-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2548,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-01,2029-12-27,2010-04-01,2010-04-11,United States,West,California,Los Angeles,90068,500000,60000
181,Doctor. Wesley Waller,Corporate,Single,Female,1994-02-05,2011-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_181,HSB_Lifeclaim_13579,5000,Quarterly,2011-01-01,2033-12-27,2014-04-01,2014-04-11,U.S,West,California,San Francisco,94122,500000,60000
2670,Doctor. Yvonne Mann,Home Office,Single,Female,1995-02-05,2012-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2670,HSB_Lifeclaim_13579,5000,Quarterly,2012-01-01,2034-12-27,2015-04-01,2015-04-11,U.S,West,California,Los Angeles,90049,500000,60000
1155,Dr. Alex Nicholson,Consumer,Married,Male,1997-02-05,2008-12-31,,19186.0,UnitLinked,Market-linked product that aggregates the very best of investment and insurance,19186_597,HSB_UnitLinked_19186,5000,Quarterly,2008-12-31,2037-12-27,2012-03-31,2012-04-10,US,West,Colorado,Grand Junction,81503,500000,60000
3063,Dr. Ann Steele,Consumer,Married,Female,1991-02-05,2010-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_3063,HSB_Jewel_02468,60000,Half Yearly,2010-12-30,2030-12-27,2011-06-30,2011-07-20,United States Of America,West,Washington,Kirkland,98034,400000,60000
1988,Dr. Anna Burgess,Home Office,Married,Female,1990-12-07,2007-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1988,HSB_Auto_98765,2000,Monthly,2007-12-31,2030-12-27,2011-01-31,,United States,West,Utah,Draper,84020,200000,72000
526,Dr. April Hu,Home Office,Married,Male,1991-02-05,2008-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_526,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-01,2030-12-27,2011-04-01,2011-04-11,U.S.A,West,Arizona,Mesa,85204,500000,60000
353,Dr. Bonnie Chambers,Home Office,Single,Male,1990-02-05,2007-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_353,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-01,2029-12-27,2010-04-01,2010-04-11,U.S,West,Arizona,Glendale,85301,500000,60000
2652,Dr. Brenda Ross,Consumer,Single,Male,1990-02-06,2007-01-02,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2652,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-02,2029-12-28,2010-04-02,2010-04-12,US,West,California,Bakersfield,93309,500000,60000
254,Dr. Brett Hawkins,Home Office,Single,Male,1989-12-09,2007-01-02,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_254,HSB_Auto_98765,2000,Monthly,2007-01-02,2029-12-29,2010-02-02,,United States,West,Colorado,Highlands Ranch,80126,200000,72000
638,Dr. Brooke Shepherd,Consumer,Single,Male,1990-02-05,2009-12-30,,2468.0,Mortgages,"Related to Ornaments, Property Claim",02468_638,HSB_Jewel_02468,60000,Half Yearly,2009-12-30,2029-12-27,2010-06-30,2010-07-20,United States Of America,West,California,Santa Cruz,95062,400000,60000
800,Dr. Cheryl Guthrie,Consumer,Single,Male,1991-02-05,2008-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_800,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-01,2030-12-27,2011-04-01,2011-04-11,United States,West,Utah,Roy,84067,500000,60000
1305,Dr. Chris Pritchard,Consumer,Single,Male,1990-12-07,2007-12-31,,98765.0,Auto,Related to 4 wheelers or 3 wheelers or 2 wheelers Claims,98765_1305,HSB_Auto_98765,2000,Monthly,2007-12-31,2030-12-27,2011-01-31,,U.S.A,West,Utah,West Valley City,84120,200000,72000
2006,Dr. Cynthia Khan,Home Office,Single,Male,1990-02-06,2007-01-02,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_2006,HSB_Lifeclaim_13579,5000,Quarterly,2007-01-02,2029-12-28,2010-04-02,2010-04-12,U.S.A,West,Colorado,Durango,81301,500000,60000
3206,Dr. Dana Rankin,Consumer,Widowed,Male,1991-02-05,2008-01-01,,13579.0,Mediclaim,Related to Life or Personal Claim,13579_3206,HSB_Lifeclaim_13579,5000,Quarterly,2008-01-01,2030-12-27,2011-04-01,2011-04-11,U.S.A,West,Idaho,Twin Falls,83301,500000,60000
